Annotation ID,Vis Body Ratio
465281,1.00
465368,1.00
465401,1.00
465463,1.00
465592,0.75
465613,0.62
465674,0.00
465677,1.00
465697,1.00
465779,0.67
465963,0.80
466190,0.92
466206,1.00
466279,1.00
466376,0.00
466746,0.50
466816,0.86
466859,1.00
467013,0.50
467052,1.00
467129,1.00
467185,1.00
467226,0.78
467336,0.00
467362,1.00
467447,1.00
467504,1.00
467625,0.88
467647,0.75
467770,0.90
467830,0.67
467861,0.75
467892,0.00
468001,0.00
468131,1.00
468139,0.90
468151,1.00
468160,0.60
468301,0.80
468417,1.00
468631,1.00
468944,0.83
468949,1.00
469036,1.00
469148,0.83
469236,0.00
469347,1.00
469431,0.67
469655,1.00
469783,1.00
469851,0.00
470061,1.00
470069,1.00
470072,0.80
470084,0.67
470238,1.00
470250,0.88
470585,1.00
470712,0.00
470737,0.00
470874,1.00
471058,0.75
471361,0.83
471377,1.00
471525,0.71
471529,0.00
471536,1.00
471594,1.00
471749,0.00
472088,1.00
472125,0.86
472177,1.00
472386,0.90
472432,0.60
472719,1.00
472883,1.00
473500,0.89
473523,0.88
473586,1.00
473629,0.88
473637,0.00
473702,0.67
473732,1.00
473733,0.88
473836,0.00
474045,0.86
474121,0.75
474162,0.90
474412,1.00
474553,0.75
474740,1.00
474820,1.00
474827,0.75
474869,0.00
475008,0.70
475042,1.00
475171,1.00
475286,0.80
475506,0.83
475815,1.00
475842,0.00
475941,0.00
475978,0.00
476006,0.80
476084,0.92
476158,0.75
476199,0.64
476223,0.60
476382,0.83
476498,1.00
476501,0.67
476575,1.00
477064,1.00
477066,0.00
477213,0.88
477277,0.67
477325,0.92
477327,0.00
477729,1.00
478030,0.00
478196,0.50
478279,0.50
478325,1.00
478548,1.00
478551,1.00
478710,1.00
478711,1.00
478831,0.38
479063,0.00
479116,1.00
479143,0.70
479159,0.00
479182,0.00
479206,0.75
479556,0.80
479752,0.70
480056,1.00
480107,1.00
480371,1.00
480619,0.50
480656,0.80
480683,0.00
480773,0.67
480865,0.40
480879,0.00
481241,1.00
481333,0.82
481445,0.88
481527,0.00
481746,1.00
481887,0.92
481890,1.00
481958,0.67
481981,1.00
482033,0.83
482208,0.75
482541,1.00
482545,1.00
482743,0.50
482767,1.00
482875,0.00
482983,0.78
483034,1.00
483110,1.00
483111,1.00
483145,0.92
483234,0.67
483268,0.00
483406,0.00
483435,1.00
483450,1.00
483485,1.00
483709,0.75
483710,1.00
483771,0.00
483801,1.00
483911,0.64
483928,0.00
483956,0.75
484073,1.00
484323,1.00
484648,0.00
484661,1.00
484696,1.00
484731,1.00
485254,1.00
485307,0.00
485328,0.83
485333,0.80
485377,0.92
485442,0.75
485513,0.00
485657,0.00
486236,0.90
486388,0.00
486499,0.50
486568,0.80
486582,1.00
486920,1.00
486932,0.00
486936,1.00
487129,1.00
487134,1.00
487183,0.62
487232,0.83
487262,1.00
487396,1.00
487456,0.83
487557,0.00
487593,1.00
487700,0.00
487893,0.25
487943,0.00
487993,1.00
488161,0.00
488194,1.00
488320,0.00
488380,1.00
488447,1.00
488500,0.67
488517,0.00
488561,0.00
488671,1.00
488741,0.50
488771,0.00
488840,0.75
489048,1.00
489068,1.00
489128,0.00
489130,0.91
489209,0.00
489263,0.83
489269,0.25
489629,0.50
489812,0.88
490053,1.00
490168,0.00
490176,0.75
490205,0.70
490214,1.00
490290,0.62
490466,0.67
490604,1.00
490808,1.00
490899,1.00
491159,0.00
491248,1.00
491276,1.00
491713,0.00
491982,0.00
492091,0.00
492094,0.88
492178,1.00
492181,1.00
492203,1.00
492285,1.00
492397,1.00
492636,0.00
492826,0.82
493169,0.80
493259,1.00
493286,0.00
493307,1.00
493395,0.90
493424,0.92
493467,0.67
493564,0.90
493652,1.00
494052,1.00
494079,0.50
494353,1.00
494428,1.00
494487,1.00
494497,0.50
494536,0.91
494559,0.62
494733,0.88
494849,0.90
494891,0.00
495351,0.89
495397,0.50
495595,1.00
495657,0.89
495958,0.00
496034,1.00
496190,1.00
496196,0.88
496348,0.00
496402,1.00
496754,1.00
497037,0.90
497177,0.00
497348,0.88
497545,1.00
497563,0.50
497951,1.00
498082,0.60
498110,0.67
498278,0.82
498337,1.00
499005,0.00
499045,0.00
499302,1.00
499340,1.00
499371,0.00
499515,1.00
499810,0.50
500091,1.00
500112,0.67
500308,0.71
500431,1.00
500472,0.00
500525,1.00
500691,1.00
500711,0.80
500750,0.67
500822,0.00
500986,0.90
501057,0.29
501077,0.00
501282,1.00
501762,0.00
501989,1.00
502069,0.00
502256,1.00
502310,0.00
502318,1.00
502327,1.00
502425,0.75
502649,0.50
502650,0.88
502651,0.60
502658,0.00
502662,0.67
503065,0.00
503174,0.00
503203,0.67
503418,1.00
503453,0.92
503497,1.00
503600,0.00
503784,0.00
503893,0.00
504095,0.67
504198,0.80
504238,0.00
504396,1.00
504519,0.00
504580,0.62
504616,1.00
504636,1.00
504782,1.00
504803,1.00
504838,0.75
504933,1.00
505136,0.80
505255,0.62
505280,0.71
505435,0.00
505486,0.57
505580,0.00
505581,0.00
505680,0.75
505752,1.00
505767,0.92
505814,0.83
505874,1.00
506079,1.00
506335,1.00
506448,0.83
506566,1.00
506665,1.00
506712,1.00
506794,0.00
506847,0.25
506961,0.67
507058,0.83
507073,0.70
507087,0.00
507147,0.78
507211,0.88
507706,0.00
507722,0.00
507855,1.00
508108,0.67
508120,1.00
508195,0.92
508346,1.00
508416,1.00
508495,1.00
508585,0.00
508667,0.90
508843,1.00
509155,0.00
509173,1.00
509231,0.90
509386,0.00
509648,1.00
509679,0.62
509852,0.82
509912,0.75
509976,0.83
510014,0.00
510015,1.00
510109,1.00
510132,0.00
510195,1.00
510345,0.60
510473,1.00
510562,0.90
510792,0.75
510833,1.00
510988,0.00
511227,0.50
511526,0.70
511535,0.50
511687,0.00
511943,0.92
512055,0.00
512080,0.50
512168,0.00
512441,0.00
512474,1.00
512515,0.00
512743,0.75
512878,0.00
512915,0.50
512966,0.00
512990,1.00
513070,1.00
513140,0.00
513558,1.00
513600,0.91
513604,0.50
514214,0.67
514247,0.70
514254,0.00
514322,0.83
514368,0.50
514564,1.00
514716,0.50
514997,0.00
515367,1.00
515465,1.00
515553,1.00
515555,0.83
515558,0.91
515708,0.00
515781,0.00
515796,1.00
515853,0.75
515887,1.00
515939,0.00
516155,1.00
516265,1.00
516296,0.75
516345,1.00
516408,1.00
516658,0.00
516697,1.00
516999,1.00
517124,1.00
517217,0.00
517353,1.00
517378,1.00
517509,0.50
517537,0.00
517593,0.00
517699,0.67
517757,1.00
517979,0.75
518099,0.56
518253,0.50
518276,0.75
518310,1.00
518503,0.64
518653,0.92
518694,0.00
518814,0.50
518828,1.00
519111,1.00
519427,0.83
520056,1.00
520471,0.50
520521,0.00
520700,0.00
520731,0.00
520854,0.00
521043,0.71
521115,0.00
521169,1.00
521172,1.00
521847,0.00
522137,1.00
522250,0.40
522259,0.00
522557,0.90
522660,0.83
522890,1.00
522921,1.00
523211,0.00
523488,0.67
523564,1.00
523596,0.43
523911,0.00
524257,0.00
524525,0.78
524652,0.82
524748,0.00
524980,1.00
525118,0.00
525312,0.00
525319,1.00
525509,0.50
525594,0.00
526271,0.00
526319,1.00
526422,0.67
526429,0.75
526835,0.00
526888,0.55
527326,0.00
527330,0.88
527860,0.00
528389,0.50
528628,1.00
528897,0.00
529066,1.00
529272,1.00
529367,0.92
529638,1.00
529771,0.92
529927,0.00
530169,0.90
530222,0.92
530803,0.50
530890,0.92
530928,1.00
531056,0.62
531601,0.78
531724,0.00
531804,0.00
531974,0.89
532049,0.50
533130,0.00
533217,0.50
533611,0.00
533622,0.00
533644,1.00
533701,1.00
534060,0.55
534136,1.00
534204,1.00
534322,0.00
534732,0.00
534759,0.00
535396,0.00
535536,0.75
535557,0.67
535735,0.80
535755,0.00
535817,1.00
535819,1.00
536093,0.00
536154,0.00
536256,0.00
536260,0.00
536490,0.88
536699,1.00
536847,0.00
536899,1.00
536944,1.00
537078,0.78
537079,1.00
537354,0.80
537412,0.00
537482,0.00
537615,1.00
537731,0.67
537989,0.62
538029,0.00
538178,0.80
538196,0.73
538354,0.00
538566,0.70
538731,0.62
538791,0.00
538914,0.50
539038,1.00
540032,0.00
540115,1.00
540218,0.88
540245,0.00
540285,0.00
540527,0.60
540530,1.00
540761,0.67
540849,1.00
540952,0.00
541045,0.33
541110,1.00
541278,0.00
541397,0.00
541502,0.50
541520,0.00
541945,1.00
542152,0.50
542220,0.00
542835,0.00
542908,0.80
543091,1.00
543154,0.00
543260,0.50
543321,1.00
543322,0.71
543488,1.00
543547,0.90
543760,0.00
543831,0.00
543866,1.00
544002,0.00
544182,0.00
544324,0.00
544541,1.00
544736,0.00
544780,0.90
544889,1.00
544946,1.00
545106,0.00
545369,1.00
545449,0.67
545451,0.50
545692,0.20
545739,0.50
546270,0.75
546316,0.00
546525,1.00
546644,0.00
546646,0.92
546757,0.40
546883,1.00
547048,0.00
547084,0.80
547096,1.00
547402,0.00
547484,0.00
547535,0.00
547536,0.88
547852,0.00
548158,0.00
548273,0.00
548581,0.00
548769,0.00
549102,0.00
549416,0.00
549836,0.67
550294,1.00
550677,0.92
550917,0.00
551325,0.00
551332,0.00
551365,0.38
551575,0.00
551802,0.00
551990,0.00
552143,0.00
552204,0.00
552228,0.00
552294,0.00
552301,0.00
552318,0.00
552367,0.00
552506,0.00
552651,0.00
552900,0.00
552943,0.00
552964,0.00
552995,0.00
553366,0.00
554045,0.00
554219,0.67
554540,0.00
554855,0.67
555017,0.00
555261,0.92
555400,0.83
555794,0.83
555828,1.00
555877,0.83
555885,0.00
555972,0.83
556236,1.00
556258,0.00
556324,0.00
556431,1.00
556521,0.00
556539,0.00
556975,0.00
557219,0.00
557394,1.00
557569,0.00
557638,0.00
558051,0.00
558128,0.00
558184,1.00
558266,0.00
558278,1.00
558307,0.86
558396,0.00
558501,0.00
558536,0.50
558953,0.90
559059,0.00
559218,0.00
559411,0.90
559599,1.00
560595,0.00
560762,0.00
560882,0.75
561138,0.67
561143,0.83
561230,1.00
561381,1.00
561415,0.00
561456,0.90
561477,0.00
561484,1.00
561692,0.62
562365,0.83
562636,0.50
562962,0.80
563035,1.00
563209,0.50
563318,0.57
563327,0.80
563464,0.00
563815,0.00
563819,0.50
563956,0.00
564157,0.43
564364,0.00
564392,0.00
564543,0.00
564616,0.50
564830,1.00
564915,0.50
565224,0.89
565326,1.00
565463,0.00
565557,0.00
565820,0.89
566139,0.00
566168,0.00
566808,0.00
566835,0.00
567180,1.00
567433,1.00
567438,0.00
568000,1.00
568212,0.00
568250,0.00
568300,0.00
568341,0.00
568414,0.67
568433,0.44
568495,0.00
568649,0.00
568833,0.00
568915,0.25
569000,1.00
569411,0.00
570130,1.00
570376,0.00
570608,0.67
570669,0.00
570690,0.00
570772,0.60
571094,0.50
571114,0.00
571174,0.00
1188601,0.00
1188639,0.00
1188834,0.00
1188918,0.00
1188949,0.00
1189218,1.00
1189531,0.00
1189984,0.00
1190606,1.00
1200570,0.80
1200620,0.00
1200658,1.00
1200800,0.00
1200806,0.75
1201080,0.00
1201131,0.92
1201214,1.00
1201363,1.00
1201406,0.00
1201593,0.00
1201668,0.00
1201671,0.00
1201915,0.00
1202125,0.00
1202174,0.00
1202227,0.33
1202318,0.83
1202329,0.00
1202332,1.00
1202427,1.00
1202463,0.00
1202478,1.00
1202524,0.00
1202670,0.00
1202700,1.00
1202744,0.00
1202960,0.88
1203121,1.00
1203253,1.00
1203357,0.00
1203416,1.00
1203647,0.91
1203773,0.00
1203776,1.00
1204006,0.70
1204070,0.00
1204150,1.00
1204173,0.00
1204241,1.00
1204261,0.00
1204518,0.50
1204524,0.00
1204538,0.82
1204678,0.80
1204749,0.92
1204941,0.50
1205062,1.00
1205188,0.86
1205344,1.00
1205368,0.00
1205414,0.00
1205700,0.50
1205726,0.00
1206099,0.75
1206148,0.00
1206199,0.00
1206262,0.75
1206417,0.00
1206418,0.00
1206571,0.62
1206590,0.00
1206630,1.00
1206677,0.00
1206705,0.75
1206734,1.00
1206844,1.00
1206876,0.00
1206974,0.00
1207056,0.70
1207169,1.00
1207236,0.00
1207272,0.00
1207402,1.00
1207446,0.92
1207455,0.00
1207555,1.00
1207619,0.00
1207665,0.00
1207706,0.00
1207804,1.00
1207875,1.00
1208101,1.00
1208181,1.00
1208249,0.00
1208254,1.00
1208341,0.00
1208411,0.83
1208446,0.00
1208474,0.00
1208486,0.00
1208901,0.00
1208967,0.00
1209081,0.00
1209176,0.00
1209195,0.83
1209335,0.00
1209346,1.00
1209404,0.00
1209488,0.00
1209521,0.73
1209529,0.80
1209713,0.00
1209792,0.00
1209839,0.00
1210005,0.00
1210221,0.92
1210261,0.67
1210634,1.00
1210741,0.75
1210774,0.75
1210786,0.90
1210803,1.00
1210811,0.00
1210836,1.00
1210980,1.00
1211046,0.00
1211135,0.00
1211145,0.50
1211316,1.00
1211393,0.00
1211439,0.00
1211530,0.00
1211548,0.80
1211836,0.00
1211923,1.00
1211960,1.00
1212075,0.50
1212230,0.75
1212371,1.00
1212487,1.00
1212774,0.50
1212908,0.70
1212998,0.00
1213016,0.00
1213083,0.00
1213338,1.00
1213364,1.00
1213379,0.00
1213428,1.00
1213533,0.00
1213573,0.00
1213717,0.00
1213794,1.00
1213798,0.00
1213885,0.00
1213890,0.00
1214130,1.00
1214466,0.00
1214538,0.00
1214552,1.00
1214673,0.00
1214905,0.80
1214991,0.00
1215016,0.00
1215149,0.00
1215402,0.60
1215459,0.00
1215482,0.00
1215695,1.00
1215697,1.00
1215851,0.90
1215965,0.00
1216259,0.50
1216273,0.80
1216277,1.00
1216283,0.00
1216362,1.00
1216461,0.00
1216470,0.00
1216576,1.00
1216627,0.60
1216790,1.00
1216828,1.00
1217177,0.00
1217267,0.80
1217307,1.00
1217354,0.70
1217387,0.00
1217478,0.60
1217548,0.00
1217732,0.00
1217733,0.00
1217739,0.00
1217749,1.00
1217890,0.00
1218093,0.62
1218267,0.58
1218288,0.00
1218440,0.17
1218520,1.00
1218600,0.00
1218665,0.67
1218795,0.80
1218872,0.00
1219075,0.75
1219179,1.00
1219280,1.00
1219377,0.78
1219556,0.00
1219576,0.67
1219693,0.92
1219696,0.86
1219797,0.86
1219906,0.00
1219981,0.00
1220169,0.00
1220219,0.00
1220799,1.00
1220836,0.00
1220910,0.00
1221163,0.83
1221201,1.00
1221252,0.50
1221285,0.00
1221310,0.86
1221313,1.00
1221315,1.00
1221408,1.00
1221509,0.00
1221582,1.00
1221641,0.00
1221701,0.00
1221811,0.67
1222047,0.00
1222087,0.88
1222103,0.00
1222158,0.00
1222445,0.00
1222478,0.70
1222608,1.00
1222615,0.83
1222663,1.00
1222784,1.00
1222845,0.00
1222852,0.00
1222907,0.00
1223160,0.91
1223297,1.00
1223321,0.00
1223340,0.00
1223403,0.00
1223548,0.00
1223609,0.00
1224087,0.00
1224227,0.00
1224267,1.00
1224314,0.73
1224624,1.00
1224699,0.60
1224728,1.00
1224794,0.92
1224918,0.83
1224925,1.00
1225238,1.00
1225332,0.00
1225419,1.00
1225522,1.00
1225529,0.88
1225587,0.33
1225653,0.00
1225688,1.00
1225713,0.00
1225748,0.88
1225755,0.00
1225860,1.00
1225944,0.00
1226288,0.00
1226334,0.00
1226351,0.67
1226365,0.86
1226464,0.00
1226490,1.00
1226511,0.00
1226531,1.00
1226726,1.00
1226840,1.00
1226944,0.00
1227071,0.00
1227473,0.00
1227511,0.00
1227565,0.38
1227813,0.83
1228214,0.67
1228303,0.00
1228386,0.00
1228478,0.00
1228533,1.00
1228590,1.00
1228745,0.00
1228761,0.00
1228838,0.00
1228904,0.00
1229334,0.00
1229546,0.00
1229554,0.00
1229565,0.82
1229760,0.00
1229971,0.25
1230073,0.00
1230110,1.00
1230151,0.00
1230204,0.75
1230503,0.00
1230699,0.00
1230838,0.00
1230993,0.00
1231048,0.00
1231079,0.50
1231443,0.00
1231597,0.00
1231677,0.75
1231683,1.00
1231696,0.00
1231753,0.00
1231803,0.00
1231840,0.00
1231991,0.00
1232080,0.00
1232332,0.00
1232390,0.00
1232505,0.00
1232639,0.67
1232766,0.00
1232900,0.00
1233156,0.00
1233264,1.00
1233311,1.00
1233335,1.00
1233402,0.00
1233488,0.00
1233553,1.00
1233645,0.00
1233946,1.00
1233983,1.00
1234042,0.00
1234107,0.78
1234194,0.00
1234212,1.00
1234226,0.00
1234400,0.00
1234460,0.00
1234481,0.00
1234485,0.00
1234499,1.00
1234577,0.00
1234776,1.00
1234888,0.00
1235189,0.75
1235346,0.67
1235416,0.00
1235428,0.00
1235448,0.00
1235654,0.00
1235669,0.00
1235798,0.00
1236012,0.00
1236034,0.00
1236100,0.17
1236103,0.00
1236161,1.00
1236253,0.92
1236274,0.00
1236336,1.00
1236372,0.86
1236404,0.00
1236415,0.00
1236475,0.00
1236601,1.00
1236622,0.00
1236651,0.00
1236797,0.00
1236831,0.00
1236832,1.00
1236848,1.00
1237462,0.00
1237517,0.00
1237569,0.92
1237805,1.00
1237873,1.00
1237894,1.00
1237939,0.00
1238063,0.00
1238114,0.92
1238138,0.80
1238204,0.00
1238224,0.00
1238286,0.00
1238482,0.90
1238496,0.60
1238532,0.00
1238552,0.00
1238638,0.00
1238678,0.83
1238741,0.00
1238811,1.00
1238972,0.00
1238988,1.00
1239101,0.00
1239133,0.00
1239147,0.67
1239189,0.67
1239198,0.00
1239439,0.00
1239445,0.00
1239535,1.00
1239570,0.80
1239636,0.00
1239794,0.00
1239811,1.00
1239989,0.00
1240052,1.00
1240081,1.00
1240183,0.00
1240305,0.00
1240391,0.67
1240409,0.56
1240666,0.00
1240777,0.50
1240790,0.50
1240912,1.00
1241000,1.00
1241027,0.00
1241032,0.00
1241367,0.89
1241378,0.00
1241655,0.00
1241806,0.91
1241834,1.00
1241951,0.75
1242082,0.75
1242111,0.00
1242157,0.00
1242218,0.60
1242234,0.00
1242316,0.62
1242371,0.67
1242448,0.00
1242525,1.00
1242551,0.00
1242797,0.00
1242854,0.00
1242856,0.00
1242925,0.00
1242971,1.00
1243024,0.00
1243104,0.00
1243129,0.60
1243285,1.00
1243319,0.00
1243341,0.00
1243366,0.67
1243496,0.70
1243747,0.00
1243890,0.00
1243915,0.88
1243927,0.67
1244255,0.75
1244307,1.00
1244413,1.00
1244504,1.00
1244594,0.00
1244690,0.91
1244745,0.00
1244938,1.00
1245007,0.00
1245155,1.00
1245276,0.00
1245407,0.00
1245427,1.00
1245585,0.00
1245626,0.33
1245658,0.00
1245690,0.50
1245716,0.00
1245732,0.00
1246080,0.50
1246328,0.00
1246537,0.00
1246735,0.00
1246923,0.00
1247071,0.00
1247153,0.00
1247164,0.00
1247254,0.00
1247341,1.00
1247356,1.00
1247491,0.00
1247661,0.00
1247834,0.00
1247844,0.82
1247949,0.75
1247957,1.00
1247961,0.00
1248195,0.00
1248249,0.00
1248255,1.00
1248457,0.00
1248654,0.67
1248831,0.75
1248915,1.00
1248922,0.00
1248928,1.00
1249079,0.83
1249221,1.00
1249234,0.00
1249504,0.92
1249588,0.80
1249627,0.00
1249738,0.00
1249782,1.00
1250071,0.00
1250223,1.00
1250302,0.50
1250319,0.00
1250329,1.00
1250430,1.00
1250443,1.00
1250500,1.00
1250506,0.00
1250580,1.00
1250608,0.00
1250661,0.00
1250707,0.67
1250814,0.00
1250892,1.00
1251020,0.00
1251032,0.00
1251182,0.00
1251253,0.00
1251299,0.00
1251323,0.00
1251409,0.00
1251469,0.00
1251630,0.62
1251643,0.75
1251650,0.00
1251713,1.00
1251729,1.00
1251820,0.00
1251843,0.75
1251871,0.00
1251934,0.00
1252006,0.00
1252241,0.75
1252329,0.70
1252463,0.00
1252576,1.00
1252750,0.92
1252790,0.00
1252909,0.83
1253087,0.50
1253192,0.00
1253288,0.00
1253344,0.00
1253464,0.67
1253917,0.00
1253926,1.00
1254094,0.00
1254100,0.00
1254288,0.43
1254514,0.00
1254542,0.00
1254746,0.00
1254894,1.00
1254895,0.00
1254991,0.67
1255071,1.00
1255587,1.00
1255687,0.00
1255855,0.83
1255858,0.00
1255995,0.00
1256193,0.92
1256195,1.00
1256793,0.00
1256794,0.00
1256938,1.00
1256941,0.00
1257035,0.00
1257118,0.00
1257121,1.00
1257169,0.88
1257240,0.00
1257252,0.00
1257446,1.00
1257650,1.00
1257719,0.80
1257884,0.00
1257918,0.00
1257941,1.00
1257946,0.00
1258043,1.00
1258128,1.00
1258143,1.00
1258175,0.00
1258233,0.50
1258827,0.00
1258830,0.00
1259075,0.00
1259218,0.00
1259312,0.67
1259658,1.00
1259669,0.67
1259918,0.50
1259961,0.00
1259968,1.00
1260192,0.88
1260200,0.57
1260346,0.00
1260400,0.00
1260668,1.00
1260713,0.00
1260814,0.00
1260883,1.00
1260951,0.00
1260957,0.00
1261029,1.00
1261139,0.00
1261146,0.88
1261159,0.00
1261243,0.83
1261283,0.00
1261457,0.75
1261657,0.50
1261672,0.73
1261910,0.00
1262162,1.00
1262164,0.00
1262267,0.00
1262320,0.00
1262376,0.00
1262387,0.88
1262419,0.00
1262488,0.00
1262533,0.00
1262663,0.75
1262954,0.67
1263068,1.00
1263146,1.00
1263246,0.00
1263247,1.00
1263323,0.20
1263338,0.00
1263353,0.00
1263370,0.00
1263443,1.00
1263615,0.00
1263619,1.00
1263769,0.00
1264010,1.00
1264019,0.00
1264223,0.89
1264265,0.83
1264267,0.00
1264384,0.00
1264513,1.00
1264516,0.62
1264598,0.00
1264845,1.00
1264856,0.00
1264942,0.00
1264952,0.00
1265126,0.44
1265140,0.00
1265150,0.00
1265270,1.00
1265348,0.00
1265350,0.83
1265417,1.00
1265613,0.00
1265681,0.00
1265691,0.00
1265761,0.33
1265813,1.00
1265992,0.00
1266033,1.00
1266052,0.00
1266118,1.00
1266238,0.92
1266249,0.00
1266284,0.00
1266324,0.00
1266472,1.00
1266524,1.00
1266696,0.82
1266740,1.00
1266777,0.75
1266814,0.83
1266836,0.00
1266843,1.00
1267020,1.00
1267044,0.00
1267045,0.00
1267123,1.00
1267246,1.00
1267251,0.83
1267466,1.00
1267525,0.00
1267531,1.00
1267682,0.00
1267754,0.00
1268026,1.00
1268317,0.88
1268509,0.67
1268529,0.88
1268630,1.00
1268776,1.00
1268807,0.00
1268896,0.00
1269017,1.00
1269073,0.80
1269086,0.86
1269184,0.83
1269224,0.00
1269293,1.00
1269455,1.00
1269560,0.75
1269673,0.00
1269918,0.00
1269983,0.00
1269984,1.00
1270215,1.00
1270331,0.00
1270371,1.00
1270378,1.00
1270428,0.00
1270544,0.00
1270660,0.75
1270664,0.00
1270681,1.00
1270879,0.00
1270887,0.75
1271153,0.00
1271206,0.00
1271251,0.00
1271385,0.00
1271568,0.80
1271880,1.00
1271901,0.00
1272145,0.00
1272353,0.00
1272467,0.50
1272494,0.00
1272611,0.00
1272620,0.80
1272636,0.83
1272641,1.00
1272648,0.00
1272792,0.00
1272898,1.00
1272905,0.00
1272933,0.70
1272937,0.89
1272938,0.00
1272962,0.00
1272970,1.00
1273000,1.00
1273001,1.00
1273079,0.00
1273196,0.00
1273570,0.00
1273575,0.00
1273717,0.00
1273756,0.00
1273804,0.92
1273869,0.00
1274019,0.00
1274050,0.00
1274116,0.92
1274179,0.00
1274300,0.00
1274389,0.00
1274752,0.00
1274806,0.00
1275087,0.78
1275338,0.00
1275342,0.00
1275450,0.00
1275465,0.00
1275534,0.00
1275604,0.00
1275716,0.00
1275820,1.00
1275830,0.00
1275892,0.00
1276012,1.00
1276130,0.00
1276256,0.00
1276278,0.00
1276602,1.00
1276624,1.00
1276708,1.00
1277011,0.75
1277033,0.00
1277100,0.00
1277123,0.00
1277159,1.00
1277243,0.38
1277254,0.00
1277307,0.00
1277390,0.00
1277407,1.00
1277574,1.00
1277647,0.75
1277686,0.50
1277697,0.00
1277866,0.00
1277938,0.00
1277997,0.00
1278117,0.00
1278281,0.00
1278336,0.88
1278418,1.00
1278426,0.88
1278463,0.90
1278604,0.00
1278621,0.71
1278698,0.92
1278751,0.90
1278882,0.75
1279046,0.00
1279065,0.00
1279070,1.00
1279080,0.60
1279083,0.70
1279304,0.00
1279313,1.00
1279357,0.00
1279361,0.00
1279378,1.00
1279495,0.00
1279593,0.00
1279701,1.00
1280056,0.80
1280070,0.00
1280096,0.00
1280137,0.00
1280151,0.00
1280167,0.00
1280193,0.00
1280195,0.00
1280235,0.00
1280308,1.00
1280310,0.50
1280379,0.00
1280394,0.00
1280456,0.62
1280654,0.00
1280680,0.00
1280706,0.75
1280727,0.00
1280822,0.83
1280839,0.83
1281104,0.00
1281132,0.00
1281153,0.00
1281274,0.00
1281392,0.62
1281439,0.50
1281483,1.00
1281577,0.67
1281597,0.90
1281789,0.80
1281888,0.75
1282277,0.75
1282357,0.92
1282376,0.00
1282470,1.00
1282562,0.00
1282619,0.67
1282901,1.00
1283001,0.91
1283218,0.83
1283387,0.00
1283543,0.50
1283550,0.00
1283582,0.00
1283650,0.00
1283695,0.60
1283737,0.00
1283749,1.00
1283848,0.38
1284155,0.00
1284172,0.00
1284187,0.75
1284281,0.00
1284291,0.86
1284295,0.00
