Annotation ID,Vis Face Ratio
465281,1.00
465368,1.00
465401,1.00
465463,0.67
465592,1.00
465613,0.67
465674,0.00
465677,1.00
465697,1.00
465779,1.00
465963,1.00
466190,1.00
466206,1.00
466279,1.00
466376,0.00
466746,1.00
466816,1.00
466859,1.00
467013,1.00
467052,1.00
467129,1.00
467185,1.00
467226,1.00
467336,0.00
467362,1.00
467447,1.00
467504,0.80
467625,1.00
467647,0.75
467770,1.00
467830,1.00
467861,1.00
467892,0.00
468001,0.00
468131,0.00
468139,1.00
468151,1.00
468160,1.00
468301,0.75
468417,1.00
468631,1.00
468944,0.80
468949,0.00
469036,1.00
469148,1.00
469236,0.00
469347,1.00
469431,1.00
469655,1.00
469783,1.00
469851,0.00
470061,1.00
470069,0.00
470072,1.00
470084,1.00
470238,1.00
470250,1.00
470585,0.00
470712,0.00
470737,0.00
470874,1.00
471058,0.75
471361,0.67
471377,0.80
471525,1.00
471529,0.00
471536,1.00
471594,0.50
471749,1.00
472088,0.00
472125,1.00
472177,1.00
472386,0.50
472432,0.00
472719,1.00
472883,1.00
473500,1.00
473523,1.00
473586,1.00
473629,1.00
473637,0.00
473702,1.00
473732,1.00
473733,1.00
473836,0.00
474045,1.00
474121,0.00
474162,1.00
474412,0.50
474553,1.00
474740,1.00
474820,1.00
474827,0.00
474869,0.00
475008,0.50
475042,1.00
475171,1.00
475286,0.00
475506,1.00
475815,1.00
475842,0.00
475941,0.00
475978,0.00
476006,1.00
476084,1.00
476158,1.00
476199,1.00
476223,1.00
476382,1.00
476498,0.50
476501,0.00
476575,1.00
477064,1.00
477066,0.00
477213,1.00
477277,0.00
477325,0.50
477327,0.00
477729,1.00
478030,0.00
478196,1.00
478279,1.00
478325,1.00
478548,1.00
478551,1.00
478710,0.00
478711,1.00
478831,1.00
479063,0.00
479116,1.00
479143,0.67
479159,0.00
479182,0.00
479206,0.67
479556,1.00
479752,1.00
480056,0.00
480107,1.00
480371,0.25
480619,1.00
480656,1.00
480683,0.00
480773,1.00
480865,1.00
480879,0.00
481241,1.00
481333,1.00
481445,0.67
481527,0.00
481746,0.67
481887,1.00
481890,1.00
481958,1.00
481981,0.00
482033,1.00
482208,0.50
482541,0.00
482545,1.00
482743,0.80
482767,0.67
482875,0.00
482983,1.00
483034,1.00
483110,1.00
483111,1.00
483145,1.00
483234,1.00
483268,0.00
483406,0.00
483435,1.00
483450,1.00
483485,1.00
483709,1.00
483710,1.00
483771,0.00
483801,1.00
483911,0.00
483928,0.00
483956,1.00
484073,1.00
484323,1.00
484648,0.00
484661,1.00
484696,1.00
484731,1.00
485254,1.00
485307,0.00
485328,1.00
485333,1.00
485377,1.00
485442,1.00
485513,0.00
485657,0.00
486236,1.00
486388,0.00
486499,0.80
486568,1.00
486582,1.00
486920,1.00
486932,0.00
486936,1.00
487129,1.00
487134,1.00
487183,1.00
487232,1.00
487262,1.00
487396,0.00
487456,1.00
487557,0.00
487593,0.00
487700,0.00
487893,0.00
487943,0.00
487993,1.00
488161,0.00
488194,1.00
488320,0.00
488380,0.80
488447,1.00
488500,0.00
488517,0.00
488561,1.00
488671,1.00
488741,1.00
488771,0.00
488840,1.00
489048,1.00
489068,1.00
489128,0.00
489130,1.00
489209,0.00
489263,1.00
489269,1.00
489629,1.00
489812,1.00
490053,1.00
490168,0.00
490176,0.00
490205,1.00
490214,1.00
490290,1.00
490466,0.00
490604,1.00
490808,1.00
490899,1.00
491159,0.00
491248,1.00
491276,1.00
491713,0.00
491982,0.00
492091,0.00
492094,1.00
492178,1.00
492181,1.00
492203,1.00
492285,0.67
492397,1.00
492636,0.00
492826,1.00
493169,1.00
493259,1.00
493286,0.00
493307,1.00
493395,1.00
493424,1.00
493467,1.00
493564,1.00
493652,1.00
494052,1.00
494079,0.80
494353,1.00
494428,1.00
494487,0.00
494497,1.00
494536,0.67
494559,1.00
494733,1.00
494849,1.00
494891,0.00
495351,0.00
495397,0.00
495595,1.00
495657,0.67
495958,0.00
496034,1.00
496190,0.20
496196,1.00
496348,0.00
496402,1.00
496754,1.00
497037,1.00
497177,1.00
497348,1.00
497545,1.00
497563,1.00
497951,1.00
498082,0.00
498110,1.00
498278,1.00
498337,1.00
499005,0.00
499045,0.00
499302,1.00
499340,1.00
499371,0.00
499515,1.00
499810,1.00
500091,0.00
500112,0.75
500308,1.00
500431,1.00
500472,0.00
500525,1.00
500691,1.00
500711,1.00
500750,1.00
500822,0.00
500986,1.00
501057,1.00
501077,0.00
501282,1.00
501762,0.00
501989,1.00
502069,0.00
502256,1.00
502310,0.00
502318,0.00
502327,1.00
502425,1.00
502649,1.00
502650,0.33
502651,1.00
502658,0.00
502662,1.00
503065,0.00
503174,0.00
503203,1.00
503418,1.00
503453,0.00
503497,1.00
503600,0.00
503784,0.00
503893,0.00
504095,1.00
504198,1.00
504238,0.00
504396,1.00
504519,0.00
504580,0.00
504616,1.00
504636,1.00
504782,1.00
504803,0.00
504838,0.00
504933,0.67
505136,1.00
505255,0.67
505280,1.00
505435,0.00
505486,1.00
505580,0.00
505581,0.00
505680,0.50
505752,1.00
505767,1.00
505814,1.00
505874,0.00
506079,1.00
506335,1.00
506448,1.00
506566,1.00
506665,0.67
506712,1.00
506794,0.00
506847,1.00
506961,0.33
507058,1.00
507073,0.50
507087,0.00
507147,1.00
507211,0.00
507706,0.00
507722,1.00
507855,1.00
508108,0.00
508120,1.00
508195,1.00
508346,0.00
508416,1.00
508495,0.00
508585,0.00
508667,0.75
508843,0.00
509155,0.00
509173,1.00
509231,1.00
509386,0.00
509648,1.00
509679,1.00
509852,1.00
509912,0.50
509976,1.00
510014,0.00
510015,1.00
510109,1.00
510132,0.00
510195,1.00
510345,1.00
510473,1.00
510562,0.00
510792,1.00
510833,1.00
510988,0.00
511227,1.00
511526,1.00
511535,1.00
511687,0.00
511943,1.00
512055,0.00
512080,1.00
512168,0.00
512441,0.00
512474,1.00
512515,0.00
512743,1.00
512878,0.00
512915,1.00
512966,0.00
512990,1.00
513070,1.00
513140,0.00
513558,1.00
513600,0.67
513604,1.00
514214,1.00
514247,1.00
514254,0.00
514322,0.00
514368,1.00
514564,1.00
514716,1.00
514997,0.00
515367,0.75
515465,1.00
515553,0.67
515555,1.00
515558,0.00
515708,0.00
515781,0.00
515796,0.50
515853,1.00
515887,0.00
515939,0.00
516155,1.00
516265,0.00
516296,1.00
516345,1.00
516408,1.00
516658,0.00
516697,0.33
516999,1.00
517124,1.00
517217,0.00
517353,1.00
517378,1.00
517509,1.00
517537,0.00
517593,0.00
517699,1.00
517757,1.00
517979,0.00
518099,0.00
518253,1.00
518276,0.00
518310,1.00
518503,1.00
518653,1.00
518694,0.00
518814,0.50
518828,1.00
519111,1.00
519427,1.00
520056,1.00
520471,0.00
520521,0.00
520700,0.00
520731,0.00
520854,1.00
521043,1.00
521115,0.00
521169,1.00
521172,0.00
521847,0.00
522137,1.00
522250,1.00
522259,0.00
522557,1.00
522660,1.00
522890,1.00
522921,1.00
523211,0.00
523488,1.00
523564,1.00
523596,0.00
523911,0.00
524257,0.00
524525,1.00
524652,1.00
524748,0.00
524980,1.00
525118,0.00
525312,0.00
525319,1.00
525509,0.60
525594,0.00
526271,0.00
526319,1.00
526422,1.00
526429,1.00
526835,0.00
526888,0.00
527326,0.00
527330,0.00
527860,1.00
528389,1.00
528628,1.00
528897,0.00
529066,1.00
529272,0.67
529367,1.00
529638,1.00
529771,1.00
529927,0.00
530169,1.00
530222,0.80
530803,1.00
530890,1.00
530928,1.00
531056,1.00
531601,1.00
531724,0.00
531804,0.00
531974,1.00
532049,0.00
533130,0.00
533217,0.67
533611,0.00
533622,0.00
533644,0.00
533701,1.00
534060,0.80
534136,1.00
534204,0.00
534322,0.00
534732,0.00
534759,0.75
535396,0.00
535536,0.00
535557,1.00
535735,1.00
535755,0.00
535817,1.00
535819,1.00
536093,0.00
536154,0.00
536256,0.00
536260,0.00
536490,1.00
536699,1.00
536847,0.00
536899,1.00
536944,1.00
537078,1.00
537079,1.00
537354,1.00
537412,0.00
537482,1.00
537615,0.75
537731,1.00
537989,1.00
538029,0.00
538178,1.00
538196,1.00
538354,0.00
538566,1.00
538731,1.00
538791,0.00
538914,1.00
539038,0.00
540032,0.00
540115,1.00
540218,0.00
540245,0.00
540285,0.00
540527,1.00
540530,1.00
540761,0.00
540849,0.00
540952,0.67
541045,0.00
541110,0.00
541278,0.00
541397,0.00
541502,0.00
541520,0.00
541945,1.00
542152,1.00
542220,0.00
542835,0.00
542908,1.00
543091,1.00
543154,0.00
543260,0.67
543321,0.00
543322,0.00
543488,0.00
543547,1.00
543760,0.00
543831,0.00
543866,1.00
544002,0.00
544182,0.00
544324,0.00
544541,1.00
544736,0.00
544780,1.00
544889,1.00
544946,0.00
545106,1.00
545369,0.67
545449,1.00
545451,1.00
545692,1.00
545739,0.75
546270,1.00
546316,0.00
546525,1.00
546644,0.00
546646,1.00
546757,0.00
546883,1.00
547048,0.50
547084,0.50
547096,0.00
547402,0.00
547484,0.00
547535,0.00
547536,1.00
547852,0.00
548158,0.00
548273,0.00
548581,0.00
548769,0.00
549102,0.00
549416,0.00
549836,1.00
550294,1.00
550677,1.00
550917,0.00
551325,0.00
551332,0.00
551365,0.00
551575,0.00
551802,0.00
551990,0.00
552143,0.00
552204,0.00
552228,0.00
552294,0.00
552301,0.00
552318,0.00
552367,0.00
552506,0.00
552651,0.00
552900,0.00
552943,0.00
552964,0.00
552995,0.00
553366,0.00
554045,0.00
554219,1.00
554540,0.00
554855,1.00
555017,0.00
555261,1.00
555400,1.00
555794,1.00
555828,1.00
555877,1.00
555885,0.00
555972,0.00
556236,0.00
556258,0.00
556324,0.00
556431,1.00
556521,0.00
556539,0.00
556975,1.00
557219,0.00
557394,1.00
557569,0.00
557638,0.00
558051,0.00
558128,0.00
558184,1.00
558266,0.00
558278,0.00
558307,1.00
558396,0.00
558501,0.00
558536,1.00
558953,1.00
559059,0.00
559218,0.00
559411,1.00
559599,0.00
560595,0.00
560762,0.00
560882,1.00
561138,1.00
561143,0.80
561230,1.00
561381,1.00
561415,0.00
561456,1.00
561477,0.00
561484,1.00
561692,0.33
562365,1.00
562636,1.00
562962,0.80
563035,1.00
563209,1.00
563318,1.00
563327,1.00
563464,1.00
563815,0.00
563819,1.00
563956,0.00
564157,0.00
564364,0.00
564392,0.00
564543,0.00
564616,0.00
564830,1.00
564915,0.00
565224,1.00
565326,0.00
565463,0.00
565557,0.00
565820,1.00
566139,0.00
566168,0.00
566808,0.00
566835,0.00
567180,1.00
567433,1.00
567438,0.00
568000,1.00
568212,0.00
568250,0.00
568300,0.00
568341,0.00
568414,1.00
568433,0.33
568495,0.67
568649,0.00
568833,0.00
568915,0.75
569000,1.00
569411,0.00
570130,1.00
570376,0.00
570608,0.00
570669,0.00
570690,0.00
570772,1.00
571094,1.00
571114,0.00
571174,0.00
1188601,0.00
1188639,0.00
1188834,0.00
1188918,0.00
1188949,0.00
1189218,1.00
1189531,0.00
1189984,0.00
1190606,1.00
1200570,1.00
1200620,0.00
1200658,0.00
1200800,0.00
1200806,1.00
1201080,0.00
1201131,1.00
1201214,0.00
1201363,1.00
1201406,0.00
1201593,1.00
1201668,0.00
1201671,0.00
1201915,0.00
1202125,0.00
1202174,0.00
1202227,0.00
1202318,1.00
1202329,0.00
1202332,1.00
1202427,1.00
1202463,0.00
1202478,0.00
1202524,0.00
1202670,0.00
1202700,1.00
1202744,0.00
1202960,0.00
1203121,0.00
1203253,0.00
1203357,0.00
1203416,0.00
1203647,1.00
1203773,0.00
1203776,1.00
1204006,1.00
1204070,0.00
1204150,1.00
1204173,0.00
1204241,1.00
1204261,0.00
1204518,1.00
1204524,0.00
1204538,1.00
1204678,1.00
1204749,1.00
1204941,1.00
1205062,1.00
1205188,0.00
1205344,0.00
1205368,0.00
1205414,0.00
1205700,1.00
1205726,0.00
1206099,1.00
1206148,0.00
1206199,0.00
1206262,1.00
1206417,0.00
1206418,0.00
1206571,1.00
1206590,0.00
1206630,0.00
1206677,0.00
1206705,1.00
1206734,0.00
1206844,1.00
1206876,0.00
1206974,0.00
1207056,1.00
1207169,1.00
1207236,0.00
1207272,0.00
1207402,1.00
1207446,1.00
1207455,0.00
1207555,1.00
1207619,0.00
1207665,0.00
1207706,0.00
1207804,1.00
1207875,1.00
1208101,1.00
1208181,1.00
1208249,0.00
1208254,1.00
1208341,0.00
1208411,1.00
1208446,0.00
1208474,0.00
1208486,0.00
1208901,0.00
1208967,0.00
1209081,0.00
1209176,0.00
1209195,1.00
1209335,0.00
1209346,1.00
1209404,0.00
1209488,0.00
1209521,1.00
1209529,1.00
1209713,0.00
1209792,0.00
1209839,0.00
1210005,0.00
1210221,1.00
1210261,1.00
1210634,1.00
1210741,1.00
1210774,1.00
1210786,1.00
1210803,1.00
1210811,0.00
1210836,1.00
1210980,0.00
1211046,0.00
1211135,0.00
1211145,1.00
1211316,0.00
1211393,0.00
1211439,1.00
1211530,0.00
1211548,1.00
1211836,1.00
1211923,0.50
1211960,0.00
1212075,0.00
1212230,1.00
1212371,0.00
1212487,1.00
1212774,0.00
1212908,1.00
1212998,0.00
1213016,0.00
1213083,0.00
1213338,1.00
1213364,1.00
1213379,0.00
1213428,1.00
1213533,0.00
1213573,0.00
1213717,0.00
1213794,1.00
1213798,0.00
1213885,0.00
1213890,0.00
1214130,1.00
1214466,0.00
1214538,0.00
1214552,1.00
1214673,0.00
1214905,0.00
1214991,0.00
1215016,0.00
1215149,0.00
1215402,0.75
1215459,0.00
1215482,0.00
1215695,1.00
1215697,1.00
1215851,1.00
1215965,0.00
1216259,0.75
1216273,0.00
1216277,0.00
1216283,0.00
1216362,1.00
1216461,0.00
1216470,0.00
1216576,1.00
1216627,1.00
1216790,1.00
1216828,1.00
1217177,0.00
1217267,1.00
1217307,0.00
1217354,1.00
1217387,1.00
1217478,0.00
1217548,0.00
1217732,0.00
1217733,0.00
1217739,0.00
1217749,1.00
1217890,0.00
1218093,1.00
1218267,0.50
1218288,0.00
1218440,0.00
1218520,1.00
1218600,0.00
1218665,0.00
1218795,0.00
1218872,0.00
1219075,0.00
1219179,1.00
1219280,1.00
1219377,1.00
1219556,0.00
1219576,0.80
1219693,0.67
1219696,0.00
1219797,1.00
1219906,0.00
1219981,0.00
1220169,0.00
1220219,0.00
1220799,1.00
1220836,0.00
1220910,0.00
1221163,1.00
1221201,1.00
1221252,0.00
1221285,0.00
1221310,0.00
1221313,1.00
1221315,1.00
1221408,1.00
1221509,0.00
1221582,1.00
1221641,0.00
1221701,0.00
1221811,1.00
1222047,0.00
1222087,1.00
1222103,0.00
1222158,0.00
1222445,0.00
1222478,0.00
1222608,1.00
1222615,0.00
1222663,1.00
1222784,1.00
1222845,0.00
1222852,0.00
1222907,0.00
1223160,1.00
1223297,0.75
1223321,0.00
1223340,0.00
1223403,0.00
1223548,0.00
1223609,0.00
1224087,0.00
1224227,0.00
1224267,0.67
1224314,0.00
1224624,0.00
1224699,0.67
1224728,1.00
1224794,1.00
1224918,1.00
1224925,1.00
1225238,1.00
1225332,0.00
1225419,1.00
1225522,1.00
1225529,1.00
1225587,1.00
1225653,0.00
1225688,0.00
1225713,0.00
1225748,1.00
1225755,0.00
1225860,1.00
1225944,0.00
1226288,0.00
1226334,0.00
1226351,1.00
1226365,0.00
1226464,0.00
1226490,0.00
1226511,0.00
1226531,1.00
1226726,0.00
1226840,0.33
1226944,0.00
1227071,0.00
1227473,0.00
1227511,0.00
1227565,0.00
1227813,1.00
1228214,1.00
1228303,0.00
1228386,0.00
1228478,0.00
1228533,0.00
1228590,1.00
1228745,0.00
1228761,0.00
1228838,0.00
1228904,0.00
1229334,0.00
1229546,0.00
1229554,0.00
1229565,0.00
1229760,0.00
1229971,0.00
1230073,0.00
1230110,1.00
1230151,0.00
1230204,1.00
1230503,0.00
1230699,0.00
1230838,0.00
1230993,0.00
1231048,0.00
1231079,1.00
1231443,0.00
1231597,0.00
1231677,1.00
1231683,1.00
1231696,0.00
1231753,0.00
1231803,0.00
1231840,0.00
1231991,0.00
1232080,0.00
1232332,0.00
1232390,0.00
1232505,0.00
1232639,1.00
1232766,0.00
1232900,0.00
1233156,0.00
1233264,1.00
1233311,1.00
1233335,1.00
1233402,0.00
1233488,0.00
1233553,0.00
1233645,0.00
1233946,1.00
1233983,1.00
1234042,0.00
1234107,0.00
1234194,0.00
1234212,1.00
1234226,0.00
1234400,0.00
1234460,0.00
1234481,0.00
1234485,0.00
1234499,1.00
1234577,0.00
1234776,1.00
1234888,0.00
1235189,1.00
1235346,1.00
1235416,0.00
1235428,0.00
1235448,0.00
1235654,0.00
1235669,0.00
1235798,0.00
1236012,0.00
1236034,0.00
1236100,0.80
1236103,0.20
1236161,1.00
1236253,0.67
1236274,0.00
1236336,1.00
1236372,1.00
1236404,0.00
1236415,0.00
1236475,0.00
1236601,0.80
1236622,0.00
1236651,0.00
1236797,0.00
1236831,0.00
1236832,1.00
1236848,1.00
1237462,0.00
1237517,0.00
1237569,1.00
1237805,0.00
1237873,1.00
1237894,1.00
1237939,0.00
1238063,0.00
1238114,1.00
1238138,0.67
1238204,0.00
1238224,0.00
1238286,0.00
1238482,1.00
1238496,0.00
1238532,0.00
1238552,0.00
1238638,0.00
1238678,1.00
1238741,0.00
1238811,1.00
1238972,0.00
1238988,1.00
1239101,0.00
1239133,0.00
1239147,1.00
1239189,1.00
1239198,0.00
1239439,1.00
1239445,0.00
1239535,1.00
1239570,0.00
1239636,0.00
1239794,0.00
1239811,1.00
1239989,0.00
1240052,1.00
1240081,1.00
1240183,0.00
1240305,0.00
1240391,1.00
1240409,1.00
1240666,0.00
1240777,0.00
1240790,1.00
1240912,0.00
1241000,0.67
1241027,0.00
1241032,0.00
1241367,1.00
1241378,0.00
1241655,0.00
1241806,0.00
1241834,0.00
1241951,0.00
1242082,0.67
1242111,0.00
1242157,0.00
1242218,1.00
1242234,0.00
1242316,1.00
1242371,1.00
1242448,0.00
1242525,0.00
1242551,0.00
1242797,0.00
1242854,0.00
1242856,0.00
1242925,0.00
1242971,1.00
1243024,0.00
1243104,0.00
1243129,1.00
1243285,0.00
1243319,0.00
1243341,0.00
1243366,0.00
1243496,1.00
1243747,0.00
1243890,0.00
1243915,0.00
1243927,0.75
1244255,1.00
1244307,0.75
1244413,1.00
1244504,1.00
1244594,0.00
1244690,1.00
1244745,0.00
1244938,1.00
1245007,0.00
1245155,0.00
1245276,0.00
1245407,0.00
1245427,1.00
1245585,0.00
1245626,1.00
1245658,0.00
1245690,0.80
1245716,0.00
1245732,0.00
1246080,1.00
1246328,0.00
1246537,0.00
1246735,0.00
1246923,0.00
1247071,0.00
1247153,0.00
1247164,0.00
1247254,0.00
1247341,0.00
1247356,0.50
1247491,0.00
1247661,0.00
1247834,0.00
1247844,0.50
1247949,1.00
1247957,1.00
1247961,0.00
1248195,0.00
1248249,0.00
1248255,1.00
1248457,0.00
1248654,1.00
1248831,1.00
1248915,1.00
1248922,0.00
1248928,0.00
1249079,0.50
1249221,0.00
1249234,0.00
1249504,0.75
1249588,0.67
1249627,0.00
1249738,0.00
1249782,1.00
1250071,0.00
1250223,1.00
1250302,0.00
1250319,1.00
1250329,0.50
1250430,0.67
1250443,1.00
1250500,1.00
1250506,0.00
1250580,0.00
1250608,0.00
1250661,0.00
1250707,0.50
1250814,0.00
1250892,1.00
1251020,0.00
1251032,0.00
1251182,0.00
1251253,0.00
1251299,0.00
1251323,0.00
1251409,0.00
1251469,0.00
1251630,0.00
1251643,0.00
1251650,0.00
1251713,0.00
1251729,1.00
1251820,0.00
1251843,0.80
1251871,0.00
1251934,0.00
1252006,0.00
1252241,1.00
1252329,1.00
1252463,0.00
1252576,1.00
1252750,1.00
1252790,0.00
1252909,1.00
1253087,0.00
1253192,0.00
1253288,0.00
1253344,0.00
1253464,1.00
1253917,0.00
1253926,1.00
1254094,0.00
1254100,0.00
1254288,1.00
1254514,0.00
1254542,0.00
1254746,0.50
1254894,1.00
1254895,0.00
1254991,0.00
1255071,1.00
1255587,1.00
1255687,0.00
1255855,0.00
1255858,0.00
1255995,0.00
1256193,1.00
1256195,1.00
1256793,0.00
1256794,0.00
1256938,1.00
1256941,0.00
1257035,0.00
1257118,0.00
1257121,1.00
1257169,1.00
1257240,0.00
1257252,0.00
1257446,1.00
1257650,0.00
1257719,1.00
1257884,0.00
1257918,0.00
1257941,0.00
1257946,0.00
1258043,1.00
1258128,1.00
1258143,0.67
1258175,0.00
1258233,1.00
1258827,0.00
1258830,0.00
1259075,0.00
1259218,0.00
1259312,1.00
1259658,1.00
1259669,1.00
1259918,1.00
1259961,0.00
1259968,1.00
1260192,1.00
1260200,0.00
1260346,0.00
1260400,0.00
1260668,0.00
1260713,0.00
1260814,0.00
1260883,1.00
1260951,0.00
1260957,0.00
1261029,1.00
1261139,0.00
1261146,1.00
1261159,0.00
1261243,0.00
1261283,0.00
1261457,1.00
1261657,1.00
1261672,1.00
1261910,0.00
1262162,0.00
1262164,0.00
1262267,0.00
1262320,0.00
1262376,0.00
1262387,1.00
1262419,0.00
1262488,0.00
1262533,0.00
1262663,1.00
1262954,1.00
1263068,1.00
1263146,0.00
1263246,0.00
1263247,1.00
1263323,0.00
1263338,0.67
1263353,0.00
1263370,0.00
1263443,1.00
1263615,0.00
1263619,1.00
1263769,0.00
1264010,1.00
1264019,0.00
1264223,1.00
1264265,1.00
1264267,0.00
1264384,0.00
1264513,1.00
1264516,1.00
1264598,0.00
1264845,1.00
1264856,0.00
1264942,0.00
1264952,0.00
1265126,1.00
1265140,0.00
1265150,0.00
1265270,1.00
1265348,0.00
1265350,1.00
1265417,1.00
1265613,0.00
1265681,0.00
1265691,0.00
1265761,1.00
1265813,1.00
1265992,0.00
1266033,0.75
1266052,0.00
1266118,1.00
1266238,0.75
1266249,0.00
1266284,0.00
1266324,0.00
1266472,0.80
1266524,1.00
1266696,1.00
1266740,1.00
1266777,0.75
1266814,1.00
1266836,1.00
1266843,1.00
1267020,1.00
1267044,0.00
1267045,0.00
1267123,1.00
1267246,0.00
1267251,0.75
1267466,1.00
1267525,0.00
1267531,0.00
1267682,0.00
1267754,0.00
1268026,0.50
1268317,1.00
1268509,0.00
1268529,1.00
1268630,1.00
1268776,1.00
1268807,0.00
1268896,0.00
1269017,0.00
1269073,0.00
1269086,1.00
1269184,1.00
1269224,0.00
1269293,0.00
1269455,1.00
1269560,1.00
1269673,0.00
1269918,0.00
1269983,0.00
1269984,0.80
1270215,0.00
1270331,0.00
1270371,0.67
1270378,1.00
1270428,0.00
1270544,0.00
1270660,1.00
1270664,0.00
1270681,1.00
1270879,0.00
1270887,1.00
1271153,0.00
1271206,0.00
1271251,0.00
1271385,0.00
1271568,1.00
1271880,1.00
1271901,0.00
1272145,0.00
1272353,0.00
1272467,0.00
1272494,0.00
1272611,0.00
1272620,1.00
1272636,0.80
1272641,0.00
1272648,0.00
1272792,0.00
1272898,1.00
1272905,0.00
1272933,1.00
1272937,0.00
1272938,0.00
1272962,0.00
1272970,1.00
1273000,0.67
1273001,1.00
1273079,0.00
1273196,0.00
1273570,0.00
1273575,0.00
1273717,0.00
1273756,0.00
1273804,1.00
1273869,1.00
1274019,0.00
1274050,0.00
1274116,1.00
1274179,0.00
1274300,0.00
1274389,0.00
1274752,0.00
1274806,0.00
1275087,1.00
1275338,0.00
1275342,0.00
1275450,0.00
1275465,0.00
1275534,0.00
1275604,0.00
1275716,0.00
1275820,1.00
1275830,0.00
1275892,0.00
1276012,0.00
1276130,0.00
1276256,0.00
1276278,0.00
1276602,1.00
1276624,1.00
1276708,0.00
1277011,1.00
1277033,0.00
1277100,0.00
1277123,0.00
1277159,1.00
1277243,1.00
1277254,0.00
1277307,1.00
1277390,0.00
1277407,0.67
1277574,1.00
1277647,1.00
1277686,0.00
1277697,0.00
1277866,0.00
1277938,0.00
1277997,0.00
1278117,0.00
1278281,0.00
1278336,1.00
1278418,1.00
1278426,1.00
1278463,0.00
1278604,0.00
1278621,1.00
1278698,1.00
1278751,1.00
1278882,1.00
1279046,0.00
1279065,0.00
1279070,1.00
1279080,1.00
1279083,1.00
1279304,0.00
1279313,1.00
1279357,0.00
1279361,0.00
1279378,1.00
1279495,0.00
1279593,0.00
1279701,0.00
1280056,1.00
1280070,0.00
1280096,0.00
1280137,0.00
1280151,0.00
1280167,0.00
1280193,0.00
1280195,0.00
1280235,0.00
1280308,1.00
1280310,0.00
1280379,0.00
1280394,0.00
1280456,1.00
1280654,0.00
1280680,0.00
1280706,1.00
1280727,0.00
1280822,1.00
1280839,0.00
1281104,0.00
1281132,0.00
1281153,0.00
1281274,0.00
1281392,0.00
1281439,1.00
1281483,0.00
1281577,1.00
1281597,1.00
1281789,0.00
1281888,1.00
1282277,1.00
1282357,1.00
1282376,0.00
1282470,1.00
1282562,0.00
1282619,0.67
1282901,0.00
1283001,0.00
1283218,1.00
1283387,0.00
1283543,1.00
1283550,0.00
1283582,0.00
1283650,0.00
1283695,1.00
1283737,0.00
1283749,0.00
1283848,1.00
1284155,0.00
1284172,0.00
1284187,1.00
1284281,0.00
1284291,0.00
1284295,0.00
